,Abkhaz,Adyghe,Hokkaido Ainu,Aleut,Avar,North Azerbaijani,Bashkir,Belarusian,Bengali,Breton,Burushaski,Buryat,Bulgarian,Catalan,Czech,Chechen,Chuvash,Chukchi,Mandarin Chinese,Welsh,Danish,Dargwa,Tsez,German,Estonian,Modern Greek,Forest Enets,English,Central Siberian Yupik,Basque,Evenki,Finnish,French,Nanai,Irish,Modern Hebrew,Hindi,Croatian,Hungarian,Armenian,Icelandic,Italian,Itelmen,Japanese,Kalaallisut,Kannada,Georgian,Kazakh,Northern Khanty,Ket,Khalkha Mongolian,Northern Kurdish,Komi-Permyak,Korean,Komi-Zyrian,North Karelian,Latvian,Lak,Lezgian,Lithuanian,Livonian,Malayalam,Moksha,Meadow Mari,Manchu,Northern Mansi,Hill Mari,Erzya,Nganasan,Nivkh,Dutch,Norwegian (Bokmål),Olonets Karelian,Ossetian,Northern Pashto,Western Farsi,Polish,Portuguese,Romanian,Russian,Sakha,Northern Selkup,Kildin Sami,Slovak,Slovene,Southern Sami,Northern Sami,Lule Sami,Inari Sami,Skolt Sami,Spanish,Standard Albanian,Swedish,Tamil,Tatar,Telugu,Turkish,Udmurt,Ukrainian,Northern Uzbek,Veps,Kalmyk,Northern Yukaghir,Tundra Nenets,Southern Yukaghir
Korean,7053.151848922342,7053.681549662546,1396.379292771586,4694.702763913101,6724.197126641246,6555.14223306387,5585.975475526601,7487.422950899798,3897.756846623112,9358.710237049403,4670.289395774507,2253.4178995551197,8269.597313237078,9692.82518703118,8291.661025411024,6716.692592675325,6120.656338928229,4293.167483472116,1057.731143343611,9032.529842348207,8006.421945347616,6623.874188956693,6753.144185433336,8352.26392806569,7176.509879837669,8591.160954385943,4302.10707560649,8820.25580054389,4956.1800598884865,9683.180425641893,3466.852066204858,7090.683637675928,9113.155810402624,1334.4855176247718,9063.48789788065,8207.21550737859,4778.4461212488695,8531.159893793536,8241.651526334932,6925.820314422031,8416.484943809573,8939.1547707287,3020.7805771623507,686.4801098456714,8132.915799985985,5756.292214198143,6922.914580291377,4510.933106059362,4954.751196167457,3961.404425644516,2127.364858593187,7237.212331060199,5574.555873137368,0.0,5513.030583643754,6591.538958198217,7340.481974040858,6664.815516196392,6632.036849545072,7460.844235713446,7410.548342540447,5978.921577090761,6439.63207339619,5935.936933167519,1097.5007074625616,5203.268551208604,6142.629133727282,6310.728774757509,4565.807088911703,1945.5387723390859,8638.264064421492,7769.508700087864,6681.790376235489,6824.720606165218,5489.756882878583,6693.183510020311,7961.127035861693,10316.170032815955,7998.443905684147,6470.642485555977,2728.615675903136,4053.7310470710217,6267.488074374537,8179.467988900485,8574.518553062044,7384.8204689722625,6758.664013287909,6994.75138761417,6519.167186529868,6477.611127474163,9891.81245000439,8620.274539700316,7487.456164507577,5739.556354664315,5963.033468745283,5343.95576681884,7828.223148225134,5771.443712085814,7487.725648333986,5205.153467840712,6622.035961363187,6588.224461534966,3865.1804802302363,4781.454639718739,3470.373170246444
Komi-Zyrian,2493.5319167181633,2351.691674263979,5632.6801855330505,6418.372459522189,2543.9476655182452,2653.55385200045,1165.948175458953,2052.20444835652,5131.353837213479,3860.8265888637907,3371.221268577655,3273.213304568379,3086.377683707863,4197.052217534269,2815.030871954525,2362.7404689330765,1045.5410888629942,4411.547020376517,4708.617218274622,3565.7489714573453,2495.002829673821,2452.2646801064943,2493.343529479826,2840.3236776602434,1663.5020443704884,3553.465435814462,1562.1278315169234,3342.7473508175467,5362.885153125792,4171.282010112483,2319.1200023762804,1585.084051885107,3600.190416278328,4852.293138843349,3644.6283086835315,3919.074229728496,4418.450969503457,3146.0865344180365,2864.808149223591,2752.861392941677,3431.3762266692547,3531.9102343179284,5046.308508821977,6085.639891630251,4159.755761558506,5846.385459070118,2571.269481901973,1916.975476832184,586.8181015619821,1577.8799171002477,3495.1484200839495,3113.228568322717,488.3620307146823,5513.030583643754,0.0,1148.0538415082895,1839.2008277263008,2489.8191064223656,2546.892240257549,1977.7707215462076,1899.0295671669367,6296.538643980496,1296.7211094073443,838.2570101347907,4562.193506536472,311.457014466056,980.171843968837,1342.7380613795685,1590.5788225404656,4757.943077562525,3128.4786983509407,2306.6980413305173,1169.6541319034004,2419.0291835158173,3654.1763723014737,3936.4521787893254,2486.4178927414678,4804.6641004412295,2716.534601203358,1085.801079171297,3572.8664213981947,1486.3322917405728,971.8221639015478,2758.1172155708227,3144.042432556202,2015.957698170234,1530.5326049084283,1712.1038944113318,1316.218704060204,1229.5408725225006,4378.825924205329,3379.684695333124,1990.4048490660548,6241.322788927969,1043.8737189550545,5594.919294005029,3050.2358248014853,890.0593126673374,2177.9626287144083,2826.358697533328,1118.5211274602993,2032.310743741548,3970.8605428844426,786.039951001771,4085.8962102524406
North Karelian,2541.542993608928,2350.2833304448864,6567.509536728722,6798.509682901806,2791.6083011626047,3002.4324331097596,1918.1038126486249,1360.427577437864,6176.62323693689,2768.9160670471774,4307.286895959502,4379.045369750497,2538.1754710888004,3217.2899377475273,1932.630597564541,2575.4391031993823,1392.8691189390067,4800.2843147527665,5832.631403021153,2445.4360601493318,1456.618137270416,2733.7914517100494,2715.1181159876683,1838.1706340510434,730.19990726968,3057.5360424313835,2393.518046115082,2229.510240949064,5613.455647320427,3141.9949591460286,3236.8059642902786,564.7622911783119,2558.1797301840056,5814.255472302972,2505.7031870319624,3799.201784393754,5340.648619195139,2380.731267205891,2139.5833168124755,2942.1188271585615,2348.5590746331786,2708.9392718392473,5717.185866693262,7131.408395859227,3342.724805622916,6669.308042148446,2718.548183200039,2964.799979286873,1733.8245185126277,2630.4518569042057,4624.058613342427,3232.974493655032,1365.1148323114558,6591.538958198217,1148.0538415082895,0.0,991.5648530766525,2757.382578890535,2841.6655024010065,1177.7212956054736,965.7320627720197,7111.802473879565,1384.3102976191526,1343.3403497652616,5594.133706880892,1431.9640724651485,1286.3865688651554,1582.392020289373,2259.3778991059285,5630.765878033967,2068.447600827897,1179.9083609290872,475.99708779004976,2583.330373480146,4421.233021667976,4398.496196531172,1637.773473898694,3739.823136075179,2127.021499124238,965.0255676502187,4409.389958218211,2620.6721601013537,403.129498014796,1981.3956684554457,2317.678741077456,871.0311447707173,548.1461994660377,629.4210208150463,489.8150223740196,410.139392145428,3335.1025626513892,2741.957732258276,911.3819408902139,7091.687831114604,1538.8945641034586,6470.452151949812,2817.041189697146,1541.5402635908408,1664.530269236232,3652.0223846011877,572.8591839107276,2244.201667175788,4480.839196911149,1811.3177665315825,4688.770030503541
Latvian,1938.4619976974996,1739.3550026405962,7452.3965880538935,7784.2608113544,2311.903937841995,2578.9608851338794,2057.7613655070554,408.7655502614364,6328.053944738423,2106.5766868477235,4356.570168516296,5090.631170649207,1572.0933248524464,2358.294214806841,984.7799934899775,2099.50172141467,1416.4784128266629,5790.329366111142,6493.983931677774,1894.0475269369401,742.1941986689623,2290.214956272278,2225.1080983243032,1022.5196645428347,270.4183190956772,2094.864332096987,3300.4009912217102,1662.6835846826816,6586.566651207525,2346.5832048478883,4118.176228883542,463.897798250884,1791.6238205818806,6679.989598213595,2055.212080858756,2978.417158078189,5324.965164510089,1393.5151961241127,1148.0185311609443,2396.3145712580326,2455.6128021853633,1739.8155196243677,6693.171963870306,7922.92788757543,3813.8859207942924,6484.601871366518,2168.1106952911723,3263.005024696557,2385.7307780116907,3416.5319526782027,5280.492885925827,2604.278977944956,1795.75114775621,7340.481974040858,1839.2008277263008,991.5648530766525,0.0,2298.8294046335654,2393.8618179741497,189.23506113212858,160.13783346780625,6905.693741133044,1189.1154557881814,1520.927823599324,6401.386634248371,2150.589118006395,1344.3107320656834,1413.509901571683,3209.9327163517496,6546.161648633218,1354.4902265570283,862.4453599154665,680.3150204605607,2066.5461671257403,4264.147194361227,3954.051631144099,665.6543216580185,2998.502906030875,1161.2523964026404,934.8198128604079,5334.929046847652,3289.263786975418,1392.7242114252597,992.7989741835343,1346.0404413952144,1041.3803618823733,1327.0422851652008,1209.148988241504,1411.1932327671818,1361.4732425558473,2560.669941297479,1753.4863651923276,521.645808060407,6928.110942341712,1604.6092002435719,6355.837078683857,1986.1031000262458,1729.4313076369385,785.7153722262713,3610.585969763318,720.9749664977548,1831.1610246098135,5470.812088846718,2610.651626772557,5671.553140986559
Lak,495.54399613280043,636.9283654364551,7300.689104808231,8807.065994685872,64.3431920922265,285.3157863726765,1455.9098458506696,2014.4228119149432,4419.932663074333,3970.5453729393953,2468.459078190612,4577.674498351466,1906.7172143247167,3729.4522944700743,2593.2789447832943,199.59296807701668,1486.0418680405116,6836.146803516349,5638.226779409084,3933.935195120835,2896.6781369606592,44.622795396126385,105.6489120606934,2946.832242085101,2445.83913403225,2031.5236951704587,3866.683829187391,3725.8017383445695,7825.05086882476,3901.9646788789128,4389.378098605292,2589.615581757887,3548.857696534367,6514.822399604862,4165.6364934117155,1628.0635083900243,3253.4103621254976,2443.226500496394,2226.2551420046784,294.1866792534394,4754.435216067955,2801.431728825744,7224.754443075704,7340.636649842989,6045.933023969184,4228.315521344471,273.75344989310685,2174.530206870501,2580.938466406943,3522.0783756632636,4572.587931688301,669.1179339992847,2020.4631176848397,6664.815516196392,2489.8191064223656,2757.382578890535,2298.8294046335654,0.0,96.03647473980803,2213.520545201447,2458.653872088296,4634.675204905262,1380.0699136856658,1662.910036759448,6029.267933461585,2639.1653199431557,1580.3785146160806,1214.789525702769,4006.249932413441,6640.300040999465,3318.1174166980027,3157.226106779712,2302.296455301798,260.73763674449225,2096.489037682177,1665.8369433266903,2392.8545237677545,4555.596745960731,1873.6153739591791,1795.673020710501,5624.2869063245125,3099.1183122415036,2977.6911603854587,2309.521885453133,2597.8838112299936,3288.526648276567,3297.827627901787,3303.5759669929657,3231.418773479691,3138.45991307355,4120.710158146076,2252.5173941776143,2817.647466258532,4677.615591571446,1447.2453654224578,4147.159824902443,1217.5360027775703,1607.6432641619713,1675.182526695551,1693.5494590671924,2190.53812535294,513.2797163221915,6341.278974330114,3053.1258819399754,6381.157795166888
Lezgian,580.2387440214708,729.6511357724868,7288.295050877043,8840.462937380411,113.22349839649956,189.49202076944977,1490.0663147271573,2110.456037946558,4338.1756280177015,4062.489762493064,2393.9881891705895,4561.544429973727,1986.2255705577093,3812.768217854618,2686.4492169227356,295.31680527239877,1554.8144465387243,6876.020663006362,5601.22924876933,4028.3894327274274,2992.6786152826608,108.13017151095313,191.62706409506706,3041.5865348746674,2539.0963300998255,2094.566229634511,3902.643307481912,3820.705096689423,7870.23316131509,3988.4870317980035,4409.127566857023,2681.517569033123,3640.110073900236,6504.703564006802,4260.7209468363235,1631.4828930677406,3165.8681322189555,2529.6614472211727,2315.8775089766696,297.0926547838684,4849.470011709585,2884.299873547706,7241.767193345356,7309.6988465292025,6136.206073062052,4132.6061933651,343.34242044500934,2154.411995409066,2618.5647027990044,3542.408722819831,4547.463934306019,656.1500166479354,2073.046798420042,6632.036849545072,2546.892240257549,2841.6655024010065,2393.8618179741497,96.03647473980803,0.0,2309.324099124157,2553.7414192523443,4538.695438709155,1461.3295384386527,1725.630034227408,6012.114657534256,2687.4578748879276,1651.1945077140235,1289.5134058684673,4049.9507357476236,6640.837743555768,3412.5212870708324,3252.6383689138133,2389.0879556507393,353.6544827074193,2005.9752118538167,1574.1471391494908,2487.976601078878,4640.1375463567965,1962.833710632073,1878.469728644523,5637.5312893071605,3111.331107933752,3055.796672839174,2401.538450369894,2686.2540549647674,3381.191538139049,3383.441601953902,3392.2178573562637,3313.612135672215,3220.142556539916,4206.602298432061,2329.1832237922536,2912.35025811572,4581.988220482981,1507.2432142695818,4052.852314557954,1279.075840639634,1660.74170294944,1770.7605884144796,1623.396138252057,2276.427973553186,598.2972780197921,6375.618006067039,3093.1097244773146,6408.698093382493
Lithuanian,1827.1913749101877,1630.3338110337386,7603.672388963259,7972.7022275446,2221.7897229562245,2496.8428064391396,2099.9586480569264,237.7422964926356,6331.305227755788,2044.0315398478872,4350.367824706867,5208.323628050803,1383.7475793432666,2232.0228134601543,837.5242431177807,2014.0079218848578,1462.1805162680064,5977.617051434346,6597.567093771637,1866.3620416863607,725.3505902412656,2208.298697914337,2134.1899116962677,940.1519983013839,459.6180687433335,1906.5447618178523,3462.8035351628355,1637.3910448164645,6775.784597978544,2241.126823835442,4273.2643546564095,652.4390508643673,1703.2921825161316,6827.515284000683,2049.005100050926,2811.717290885996,5300.6391706898185,1215.2358840186162,963.1211083865769,2290.618817315288,2551.4504646662676,1572.6096049790992,6870.100737531173,8051.809728523517,3951.240864082478,6423.434479520649,2064.788156560903,3313.6101242911554,2509.4417423344285,3555.157598516946,5386.530250871535,2478.4859872568254,1896.1116649344528,7460.844235713446,1977.7707215462076,1177.7212956054736,189.23506113212858,2213.520545201447,2309.324099124157,0.0,295.27094501019076,6839.131723898996,1204.6016780323798,1589.594161031977,6536.104748584617,2288.101877639057,1400.8966710935247,1419.9955712150606,3381.9573472590387,6705.817744308579,1295.594032675468,950.6177609550491,839.6970911137453,1972.5568700167275,4218.877464333614,3855.1420073021327,508.79019311061086,2903.2697969994397,973.4444071671799,1010.7778323398913,5498.23163592598,3407.1242392121226,1577.5202565688567,814.3253137802001,1179.4123041388639,1193.292786029788,1513.433024890406,1388.3057641624214,1600.4001982646473,1550.5513639752703,2459.533298348545,1565.2815125583077,649.8150802631322,6869.386661223353,1648.849706156455,6308.29061278185,1822.185899032329,1791.015453309502,628.8007445580406,3592.9859642558063,862.9398052266939,1766.169865127932,5654.336539805715,2756.4867448183845,5851.349775152689
Livonian,2094.728415607112,1895.962713595463,7486.530847094598,7730.535216445052,2471.3988247307993,2738.966401821832,2189.9645187649458,532.6259103803768,6472.759255473098,2000.2153854449284,4505.171562033303,5164.999800053646,1658.6509928981986,2304.588877773536,969.2073554529771,2259.2804742585695,1549.625993796869,5745.471401234977,6579.996819751709,1767.459202827952,622.8719728067204,2450.200049186273,2384.515341078474,941.7156209544239,244.98318179307682,2180.387516070316,3322.021972344294,1535.918552728424,6521.5434471267,2272.6954020248895,4149.832894582442,405.46650061168015,1706.1302649087331,6719.6790896124,1917.4830723939233,3106.983758873731,5478.274118516447,1421.437358734434,1196.458142309576,2553.863479023246,2295.7952687869356,1743.276777819399,6682.643165029979,7983.8877783809985,3664.330083535973,6643.9407224506285,2325.9727573954538,3388.500563984825,2459.119526245387,3470.948927434019,5365.322326161146,2756.9791006607416,1892.680506937964,7410.548342540447,1899.0295671669367,965.7320627720197,160.13783346780625,2458.653872088296,2553.7414192523443,295.27094501019076,0.0,7065.425173587575,1335.5824379255516,1641.2887513863325,6456.897194421392,2210.034563547104,1472.5245618082374,1561.8272824406845,3213.941524880323,6568.559749904608,1250.8106352020586,702.5347400113923,729.3833532683883,2225.6114202880685,4421.812289923051,4112.897803078461,673.5498392457355,2913.6795332398265,1252.4792184982036,1056.5006714799597,5352.352720281652,3365.9537228237373,1368.5697647171949,1026.2414592396944,1352.0054562207083,899.1827387336288,1240.2188928199753,1101.0573812961302,1348.0998528029781,1308.0760582651465,2482.149743265699,1813.0022426566254,365.19554589474245,7087.1940678155015,1737.4848876096908,6513.559907316937,2117.3051004739764,1852.756105065538,921.5325651344043,3762.7896294244283,792.5156982733337,1991.178818866884,5442.378452779348,2658.171260750433,5654.357220105793
Malayalam,5073.9478283473545,5253.969571656483,7327.04028293303,10425.31390506061,4634.40371155378,4349.420535933509,5217.3758630200755,6647.722520781979,2130.6465546349586,8518.692662477531,2968.5935443669428,5465.709309676258,6303.977957207686,8075.085120748567,7185.263605535224,4832.582962302754,5724.706890372791,9149.833121549771,5156.540294130133,8540.487714364928,7531.31375940797,4635.820460760812,4722.12318262055,7563.796792110115,7011.559822882138,6145.734835237804,6766.22254595548,8342.661289147367,10157.54753163386,8318.886144953165,6616.995374159327,7121.99520759025,8088.070953564976,6884.823052889486,8784.960957379628,4925.5153858600825,1963.0096415740331,6919.584173458089,6765.795311567004,4613.190254482935,9342.517670613663,7190.38966747752,8519.374603089867,6519.476587716852,10428.796375258578,450.5187334912348,4820.825794669714,4485.072493880652,5940.01531839681,6085.589911476903,5113.674185076461,4558.875469743716,5864.272685899547,5978.921577090761,6296.538643980496,7111.802473879565,6905.693741133044,4634.675204905262,4538.695438709155,6839.131723898996,7065.425173587575,0.0,5806.817312079602,5772.626913662459,6268.187314419526,6216.537068485126,5829.944944925076,5582.5632003376995,7096.193241191179,7417.474632215536,7926.823357802667,7767.913398457959,6740.4955165495985,4886.732544053445,2690.702155829206,3095.947074662572,7017.6373338321,8892.784118446725,6418.577990722158,6201.265647314564,7218.8369911577765,5619.425208917837,7170.361249700081,6886.275707225012,7103.198775164836,7822.15372120017,7648.471152680061,7731.616336551767,7500.221664048773,7402.136780348929,8512.952128525512,6569.158661336035,7411.614470978631,248.19537275081007,5572.919195231263,791.1445671216753,5483.687737374479,5586.049968323124,6306.958766126038,3481.103865420144,6618.531122009013,5075.6328127465285,8547.294290348966,6309.781187471099,8313.868961864473
Moksha,1242.8795861756025,1078.369802192372,6765.024171794616,7711.292707713726,1418.6138375062237,1618.5999606453631,911.2887469631443,1126.0656476641864,5138.948289589653,3241.546570160868,3169.799104070489,4198.016811764137,1879.0038074900065,3320.540457182742,1933.3483481389421,1206.700716371672,321.8199944615885,5700.65078031273,5515.4524045726985,3069.561192146618,1920.8898166355082,1354.0369279029262,1346.868028156356,2133.8273996294033,1224.7732247016695,2302.6730112178516,2841.237727707509,2839.6577713788915,6631.928981247552,3382.4719188264366,3537.2188818121936,1317.0082738458673,2880.074041722105,5970.8686265350925,3242.248834737301,2638.726598125538,4151.2559258659285,2094.197006049783,1805.5082410272394,1587.956412527581,3541.5150660767854,2503.989125143904,6323.483131156158,7066.900888139838,4709.556314912866,5373.744008935634,1375.056982828563,2125.9030506153795,1634.0120510009642,2713.801517455357,4323.651817347769,1912.2079564630976,952.6821455591876,6439.63207339619,1296.7211094073443,1384.3102976191526,1189.1154557881814,1380.0699136856658,1461.3295384386527,1204.6016780323798,1335.5824379255516,5806.817312079602,0.0,530.5974334058311,5598.659745037829,1542.9458358817967,332.2949527583265,228.9291882219884,2887.2752871038374,5952.383966514823,2497.6825692933085,2012.5378770775749,949.8167901663828,1229.9062343713879,3129.1825390045174,3014.3791760646845,1621.603141034418,4056.8769563354986,1564.2885121765019,419.31758936832625,4806.39528950334,2439.750669646348,1600.6689889754489,1763.095802050297,2154.118400094428,2015.3366853526875,1930.0517087115222,1960.0703310408649,1852.3612296291953,1758.8177765601017,3606.522501144338,2208.9966520829084,1641.1854498221962,5809.342620416808,480.63297510518123,5215.109134368788,1753.7137039974941,668.5596922615549,1048.702430640083,2433.7742729833967,830.9961457867665,868.0001025263434,5267.480659715104,2027.0201665652396,5378.581947033964
Meadow Mari,1658.2114697100446,1523.9468703775076,6235.542130857255,7244.443385195746,1714.6957136642645,1846.4293236848134,585.0421170942338,1568.110068846804,4893.010245769369,3625.7078196335606,2978.795648455027,3687.627846696317,2408.7196454153104,3785.6820292751104,2383.454394023886,1527.6533408882296,221.61586901324333,5242.917677976853,5032.466207110377,3408.745267641137,2260.6812395839197,1627.1873074740213,1660.3300800427842,2528.5168248837617,1466.2580260439747,2831.6967689435787,2337.468253652494,3177.207282320609,6200.695568568921,3822.4259872594475,3011.674992079509,1491.8095438556238,3292.8256846581744,5441.811126600877,3550.80279302376,3088.8978064610374,4003.773587588915,2596.389427025775,2306.7752109167664,1918.7432371626526,3661.1756352143043,3003.4446243020975,5810.844023487746,6555.066700905288,4664.588611056343,5328.667950629687,1733.54049671167,1748.7079140128164,1105.9032497353812,2183.645097997568,3830.50399601842,2276.12460151401,427.94331081120606,5935.936933167519,838.2570101347907,1343.3403497652616,1520.927823599324,1662.910036759448,1725.630034227408,1589.594161031977,1641.2887513863325,5772.626913662459,530.5974334058311,0.0,5076.710224799208,1042.7658633201063,207.5776601680317,512.7101902437382,2411.54967080551,5422.424217832835,2873.7538878944556,2246.794266567135,1040.9305111507715,1581.3641135468724,3083.676466707979,3183.393004418178,2058.7243113313275,4489.851813888813,2085.073216443699,586.1774296135982,4281.371379265141,1915.0944133801747,1423.354021202161,2245.746955463283,2640.457271987799,2131.135770964441,1875.846507767148,1970.3900302533568,1736.2854527696088,1637.8996988398744,4043.4164677974254,2735.5362818853446,1877.9416825514954,5749.067470242993,224.62130346602436,5127.177674492078,2253.0782170786256,215.37288379157766,1558.0907182771737,2308.7925470558816,925.7735146516396,1194.6798810354455,4787.993763071456,1515.50187964629,4881.425667719767
Manchu,6363.286817519298,6333.515249968806,1303.298601623205,4168.064985699408,6091.944808180717,5966.078248957244,4802.624821656755,6587.880450579511,4138.089217251504,8360.446676608368,4379.339127141074,1452.0356461913861,7468.443616532009,8759.001451445958,7373.377135019599,6048.784793581767,5276.84578516152,3365.91712661693,1159.3027188111366,8016.852448224217,7033.7591262787155,5985.938437102805,6106.798790134971,7394.605050855717,6216.9734464230605,7839.937287591963,3251.383950773859,7811.437360856653,4161.327607884614,8722.045638222797,2403.830583875723,6115.02044745486,8143.095562718133,626.9881958381613,8030.140057437791,7635.151600926745,4747.7399533649295,7661.866789910787,7373.274671183903,6309.157518619208,7332.701662127208,8062.579316247311,2302.084772725639,1538.7327582768667,7041.873474286723,5969.580612289861,6268.976442847708,3858.084416099369,4032.7488126744925,2986.0241818387412,1513.7704040173953,6651.02776887213,4686.678826166186,1097.5007074625616,4562.193506536472,5594.133706880892,6401.386634248371,6029.267933461585,6012.114657534256,6536.104748584617,6456.897194421392,6268.187314419526,5598.659745037829,5076.710224799208,0.0,4250.798378479494,5284.058107958844,5497.606079832794,3495.586749876439,1165.9257200753887,7658.722176592916,6762.701113998615,5728.756230730104,6153.430069816799,5216.264051497005,6357.874794129897,7043.274868325304,9333.7642394682,7161.442079290028,5575.166097868578,1648.318584046177,3162.141846618068,5250.774662270302,7291.285484614036,7684.255787131279,6356.953116995029,5720.206250787415,5958.742872016295,5483.493546315806,5448.5185576717295,8922.886364218422,7806.434494752262,6501.1419552213365,6047.19042355926,5135.70883102056,5547.684541537746,7123.467434282824,4934.1258945680875,6633.546256646819,4762.667466016799,5680.5657309568705,5871.4822167844095,2876.253092438907,3800.8342092937564,2499.9484648912517
Northern Mansi,2693.608672894837,2565.7087716876235,5326.632785538121,6206.070835666419,2696.7314175936326,2776.4331733338527,1232.3182794238921,2357.9468250917794,4951.268496259345,4166.085372900794,3262.71707434948,2966.3841336733353,3371.002000920523,4508.504508334361,3125.535198263444,2529.751423737141,1262.2496450412648,4211.113373930915,4407.597648643855,3865.0419965537226,2803.620422754874,2599.1790439032675,2654.064463732944,3151.080350048536,1973.735146176298,3827.8883630974597,1298.53634788839,3643.6314057903396,5186.89856731235,4481.926874963683,2023.3411559861806,1890.9069326822978,3909.9237564271293,4544.475611283011,3936.4973382932235,4127.829329834586,4305.941141557176,3450.0822445580916,3167.2602908986164,2914.3834344974252,3663.1692930243153,3838.4409744758473,4781.1062323031265,5774.298876062701,4290.874079741996,5766.090967570664,2747.4621505837354,1768.0353913015651,324.03636028178033,1267.0766784591503,3195.82501648119,3283.119845805054,628.1993006101374,5203.268551208604,311.457014466056,1431.9640724651485,2150.589118006395,2639.1653199431557,2687.4578748879276,2288.101877639057,2210.034563547104,6216.537068485126,1542.9458358817967,1042.7658633201063,4250.798378479494,0.0,1214.30181369233,1555.3627582496613,1375.5378992790636,4460.205206809112,3436.519166601995,2602.5701845231397,1480.6628390085511,2595.7106077342683,3616.5697677541916,4000.4296869056016,2796.5700433185525,5113.526480030068,3008.721329260465,1376.00510706757,3284.2167595977235,1189.1529314835768,1205.4078423868214,3064.323874135647,3451.686288552649,2290.6516940375104,1766.236528130354,1964.3559095713254,1538.4927712935882,1460.1156403766395,4688.905941448287,3671.744104719453,2293.8991362172696,6147.713248257242,1220.8563899977983,5494.707106793595,3291.285402160759,1036.3809503011105,2469.329330497347,2778.619842630688,1429.8093726836237,2211.6717883609713,3746.510734333196,490.5337830199882,3839.923214181133
Hill Mari,1521.0982917721558,1372.804928936706,6440.224702258403,7398.505416518243,1627.3766114666728,1787.7837381112379,719.4341697530176,1367.9669185079615,5025.612632528218,3442.6721879745423,3088.239735967085,3894.8735638815724,2204.973202904831,3584.115530427959,2183.6437708586454,1428.2892469113349,106.8031649741558,5391.339871175675,5235.720954241429,3237.609902585351,2086.3930162377223,1548.1305220754455,1565.4466837830805,2341.0397073905906,1313.6109649819914,2634.418217532253,2512.806038030827,3006.094821838826,6335.337097857144,3626.0460918484,3204.982596212884,1359.929968388961,3102.2396746645463,5646.913492782446,3388.765016699081,2940.067550260114,4100.097796348019,2389.216158383744,2099.6053671981003,1818.9747733564493,3560.8842308730127,2796.569569617057,5993.16279523368,6762.501855642419,4627.663331283231,5389.469283674358,1620.917035024571,1918.7516206118598,1302.6323813486167,2383.759215875785,4035.4267009444634,2164.4204106953584,620.9455180149387,6142.629133727282,980.171843968837,1286.3865688651554,1344.3107320656834,1580.3785146160806,1651.1945077140235,1400.8966710935247,1472.5245618082374,5829.944944925076,332.2949527583265,207.5776601680317,5284.058107958844,1214.30181369233,0.0,374.2165585088932,2568.6897247448196,5621.779939767896,2691.6517300480227,2103.0050330365148,927.0450734256586,1470.2589778631232,3139.5313735636682,3155.943406922208,1860.8514886231485,4295.442656474235,1878.0309825204147,420.2001180812856,4474.111644606555,2122.2496877544377,1425.1514349450492,2040.4796351374334,2434.9386666811524,2025.5293545298457,1831.2724918359236,1901.684280002032,1715.5199208352253,1618.0715806028477,3847.8569106178447,2529.6678733751937,1730.9235009190838,5816.134556111787,273.61949749782445,5203.6517541835265,2077.6133063957723,390.6324914580124,1350.5145037542723,2390.9706002791877,806.3660234415759,1087.8270838550416,4948.680390070015,1696.1964721119703,5053.030269135671
Erzya,1151.243646161625,1011.604465604363,6686.491872200841,7756.194610926163,1259.3956116145914,1435.35960989584,737.4695492538128,1324.5058797737831,4915.824858580672,3447.7043947984375,2943.4387695237588,4080.765005249077,1971.2793031712017,3492.8399101405107,2119.995512700036,1056.683415681187,297.2126352946265,5752.873950446657,5368.673882834158,3286.3565513377935,2140.620715287611,1184.512218349662,1194.8313393648364,2340.507050573167,1453.6982869606093,2360.874706125648,2848.4536850410914,3057.2049929308955,6704.06187817585,3568.0516185127285,3505.444185317041,1543.9368286781048,3078.16826721739,5890.717727986065,3463.648728111887,2577.7697734744784,3922.50463579805,2241.9638653623983,1956.3994500625902,1446.4850667555381,3768.514960944308,2652.391911972749,6316.349583246135,6947.323752001929,4918.669486265157,5148.395838482421,1246.774784089848,1938.8171890550339,1600.1919282299202,2663.674307889593,4187.623727973993,1790.2236810023323,935.0401322189132,6310.728774757509,1342.7380613795685,1582.392020289373,1413.509901571683,1214.789525702769,1289.5134058684673,1419.9955712150606,1561.8272824406845,5582.5632003376995,228.9291882219884,512.7101902437382,5497.606079832794,1555.3627582496613,374.2165585088932,0.0,2923.461183981723,5898.8604193490355,2707.9694389227507,2241.2118317980166,1164.5109359137969,1096.2978429901284,2902.404319165776,2820.8853473957533,1816.5827626387763,4244.123761692665,1689.230565437557,625.6854788678068,4774.659657308681,2353.1458205768167,1768.3016155363828,1931.0520632231412,2316.373193970887,2240.1895887251258,2130.3271742989355,2172.0268202759794,2038.4673426642319,1942.9679637893146,3792.9621139500036,2314.1302433011983,1870.028210114088,5583.069066251512,368.7248271835395,4987.1634834602255,1746.5744692680423,576.7794269152687,1199.9397092159013,2205.087233843897,1043.7794914780523,715.3240038910811,5300.616847458191,2024.930962115213,5392.967162430968
