,N of colex,Recall,Model
3516,500,0.5185185185185185,NPM+Family+Subfamily
3517,500,0.4948311509303928,NPM+Family+Subfamily
3518,500,0.5030343897505057,NPM+Family+Subfamily
3519,500,0.5213435969209237,NPM+Family+Subfamily
3520,500,0.5102473498233215,NPM+Family+Subfamily
3521,500,0.5315379163713678,NPM+Family+Subfamily
3522,500,0.5252732240437158,NPM+Family+Subfamily
3523,500,0.49259497746297487,NPM+Family+Subfamily
3524,500,0.5063829787234042,NPM+Family+Subfamily
3525,500,0.5053835800807537,NPM+Family+Subfamily
3526,500,0.5163584637268848,NPM+Family+Subfamily
3527,500,0.4946164199192463,NPM+Family+Subfamily
3528,500,0.5291228070175439,NPM+Family+Subfamily
3529,500,0.4986206896551724,NPM+Family+Subfamily
3530,500,0.4909090909090909,NPM+Family+Subfamily
3531,500,0.5061728395061729,NPM+Family+Subfamily
3532,500,0.5087473757872638,NPM+Family+Subfamily
3533,500,0.5224403927068724,NPM+Family+Subfamily
3534,500,0.5158940397350993,NPM+Family+Subfamily
3535,500,0.5103264490339774,NPM+Family+Subfamily
3536,500,0.5139470013947002,NPM+Family+Subfamily
3537,500,0.5221238938053098,NPM+Family+Subfamily
3538,500,0.4895608351331893,NPM+Family+Subfamily
3539,500,0.5089041095890411,NPM+Family+Subfamily
3540,500,0.5249824067558058,NPM+Family+Subfamily
3541,500,0.5040485829959515,NPM+Family+Subfamily
3542,500,0.5085910652920962,NPM+Family+Subfamily
3543,500,0.520336605890603,NPM+Family+Subfamily
3544,500,0.5221238938053098,NPM+Family+Subfamily
3545,500,0.5089094796863863,NPM+Family+Subfamily
3546,500,0.5285515320334262,NPM+Family+Subfamily
3547,500,0.5102040816326531,NPM+Family+Subfamily
3548,500,0.5020463847203275,NPM+Family+Subfamily
3549,500,0.5054127198917456,NPM+Family+Subfamily
3550,500,0.5248807089297887,NPM+Family+Prob
3551,500,0.4954321855235418,NPM+Family+Prob
3552,500,0.5203651685393258,NPM+Family+Prob
3553,500,0.49966009517335147,NPM+Family+Prob
3554,500,0.5,NPM+Family+Prob
3555,500,0.5354969574036511,NPM+Family+Prob
3556,500,0.5041379310344828,NPM+Family+Prob
3557,500,0.5081157374735357,NPM+Family+Prob
3558,500,0.5044920525224602,NPM+Family+Prob
3559,500,0.5164383561643836,NPM+Family+Prob
3560,500,0.5278350515463918,NPM+Family+Prob
3561,500,0.5006793478260869,NPM+Family+Prob
3562,500,0.5089041095890411,NPM+Family+Prob
3563,500,0.487551867219917,NPM+Family+Prob
3564,500,0.5056338028169014,NPM+Family+Prob
3565,500,0.5233516483516484,NPM+Family+Prob
3566,500,0.5172890733056709,NPM+Family+Prob
3567,500,0.4993342210386152,NPM+Family+Prob
3568,500,0.5322466335931963,NPM+Family+Prob
3569,500,0.5146036161335188,NPM+Family+Prob
3570,500,0.5062326869806094,NPM+Family+Prob
3571,500,0.5114982578397212,NPM+Family+Prob
3572,500,0.5364689843217451,NPM+Family+Prob
3573,500,0.5152807391613362,NPM+Family+Prob
3574,500,0.502,NPM+Family+Prob
3575,500,0.5177838577291382,NPM+Family+Prob
3576,500,0.5358126721763086,NPM+Family+Prob
3577,500,0.5321354526606773,NPM+Family+Prob
3578,500,0.5093945720250522,NPM+Family+Prob
3579,500,0.4865979381443299,NPM+Family+Prob
3580,500,0.5061391541609823,NPM+Family+Prob
3581,500,0.5065381968341363,NPM+Family+Prob
3582,500,0.5246356696738376,NPM+Family+Prob
3583,500,0.5123456790123457,NPM+Family+Prob
3584,500,0.5024390243902439,NPM+Family+Prob
3585,500,0.502970297029703,NPM+Family+Prob
3586,500,0.5172656800563777,NPM+Family+Prob
3587,500,0.5023793337865398,NPM+Family+Prob
3588,500,0.5203716940671909,NPM+Family+Prob
3589,500,0.5175983436853002,NPM+Family+Prob
3590,500,0.5251017639077341,NPM+Family+Prob
3591,500,0.5026631158455392,NPM+Family+Prob
3592,500,0.5130190007037297,NPM+Family+Prob
3593,500,0.5149525893508388,NPM+Family+Prob
3594,500,0.5057239057239057,NPM+Family+Prob
3595,500,0.5337508698677801,NPM+Family+Prob
3596,500,0.5300207039337475,NPM+Family+Prob
3597,500,0.48130193905817176,NPM+Family+Prob
3598,500,0.4875922199865862,NPM+Family+Prob
3599,500,0.526536312849162,NPM+Family+Prob
3600,500,0.5313601127554616,NPM+Subfamily+Prob
3601,500,0.5296167247386759,NPM+Subfamily+Prob
3602,500,0.5243572395128552,NPM+Subfamily+Prob
3603,500,0.4996549344375431,NPM+Subfamily+Prob
3604,500,0.516983695652174,NPM+Subfamily+Prob
3605,500,0.5042796005706134,NPM+Subfamily+Prob
3606,500,0.5295717199184229,NPM+Subfamily+Prob
3607,500,0.4980289093298292,NPM+Subfamily+Prob
3608,500,0.523109243697479,NPM+Subfamily+Prob
3609,500,0.5125874125874126,NPM+Subfamily+Prob
3610,500,0.5217391304347826,NPM+Subfamily+Prob
3611,500,0.525320729237002,NPM+Subfamily+Prob
3612,500,0.49931506849315066,NPM+Subfamily+Prob
3613,500,0.5136103151862464,NPM+Subfamily+Prob
3614,500,0.5159279778393352,NPM+Subfamily+Prob
3615,500,0.5409395973154363,NPM+Subfamily+Prob
3616,500,0.5380116959064327,NPM+Subfamily+Prob
3617,500,0.5333333333333333,NPM+Subfamily+Prob
3618,500,0.49407665505226483,NPM+Subfamily+Prob
3619,500,0.5017301038062284,NPM+Subfamily+Prob
3620,500,0.5198054204308548,NPM+Subfamily+Prob
3621,500,0.5023632680621202,NPM+Subfamily+Prob
3622,500,0.5361613351877608,NPM+Subfamily+Prob
3623,500,0.5066573230553609,NPM+Subfamily+Prob
3624,500,0.5129427792915532,NPM+Subfamily+Prob
3625,500,0.5142857142857142,NPM+Subfamily+Prob
3626,500,0.4866425992779783,NPM+Subfamily+Prob
3627,500,0.5056704469646431,NPM+Subfamily+Prob
3628,500,0.5134948096885813,NPM+Subfamily+Prob
3629,500,0.5261348005502063,NPM+Subfamily+Prob
3630,500,0.5190575190575191,NPM+Subfamily+Prob
3631,500,0.5221914008321775,NPM+Subfamily+Prob
3632,500,0.505407354001442,NPM+Subfamily+Prob
3633,500,0.5121311475409837,NPM+Subfamily+Prob
3634,500,0.5192307692307693,NPM+Subfamily+Prob
3635,500,0.5347705146036161,NPM+Subfamily+Prob
3636,500,0.5116744496330887,NPM+Subfamily+Prob
3637,500,0.5144671841919548,NPM+Subfamily+Prob
3638,500,0.49403508771929827,NPM+Subfamily+Prob
3639,500,0.5169606512890095,NPM+Subfamily+Prob
3640,500,0.5055325034578146,NPM+Subfamily+Prob
3641,500,0.5080321285140562,NPM+Subfamily+Prob
3642,500,0.5055555555555555,NPM+Subfamily+Prob
3643,500,0.5353185595567868,NPM+Subfamily+Prob
3644,500,0.5486354093771868,NPM+Subfamily+Prob
3645,500,0.4817465998568361,NPM+Subfamily+Prob
3646,500,0.5256500351370345,NPM+Subfamily+Prob
3647,500,0.5123911587407903,NPM+Subfamily+Prob
3648,500,0.48964088397790057,NPM+Subfamily+Prob
3649,500,0.5221179624664879,NPM+Subfamily+Prob
3650,500,0.09925725860904794,Family+Subfamily+Prob
3651,500,0.10014204545454546,Family+Subfamily+Prob
3652,500,0.08379501385041552,Family+Subfamily+Prob
3653,500,0.09898989898989899,Family+Subfamily+Prob
3654,500,0.08710801393728224,Family+Subfamily+Prob
3655,500,0.10673011556764106,Family+Subfamily+Prob
3656,500,0.09022556390977443,Family+Subfamily+Prob
3657,500,0.09738884968242767,Family+Subfamily+Prob
3658,500,0.08943089430894309,Family+Subfamily+Prob
3659,500,0.091164095371669,Family+Subfamily+Prob
3660,500,0.10598761183757742,Family+Subfamily+Prob
3661,500,0.09416445623342175,Family+Subfamily+Prob
3662,500,0.08460471567267684,Family+Subfamily+Prob
3663,500,0.11252653927813164,Family+Subfamily+Prob
3664,500,0.09672929714683368,Family+Subfamily+Prob
3665,500,0.11149825783972125,Family+Subfamily+Prob
3666,500,0.10033444816053512,Family+Subfamily+Prob
3667,500,0.10040431266846361,Family+Subfamily+Prob
3668,500,0.08523908523908524,Family+Subfamily+Prob
3669,500,0.08452722063037249,Family+Subfamily+Prob
3670,500,0.09556786703601108,Family+Subfamily+Prob
3671,500,0.09084652443220922,Family+Subfamily+Prob
3672,500,0.11535788742182071,Family+Subfamily+Prob
3673,500,0.08503162333099086,Family+Subfamily+Prob
3674,500,0.09437751004016064,Family+Subfamily+Prob
3675,500,0.10566829951014696,Family+Subfamily+Prob
3676,500,0.08684034736138944,Family+Subfamily+Prob
3677,500,0.08813324080499653,Family+Subfamily+Prob
3678,500,0.0950354609929078,Family+Subfamily+Prob
3679,500,0.10365853658536585,Family+Subfamily+Prob
3680,500,0.09186535764375876,Family+Subfamily+Prob
3681,500,0.10103806228373702,Family+Subfamily+Prob
3682,500,0.09825033647375504,Family+Subfamily+Prob
3683,500,0.09618008185538882,Family+Subfamily+Prob
3684,500,0.0951048951048951,Family+Subfamily+Prob
3685,500,0.11103448275862068,Family+Subfamily+Prob
3686,500,0.09437890353920889,Family+Subfamily+Prob
3687,500,0.1051912568306011,Family+Subfamily+Prob
3688,500,0.10027285129604366,Family+Subfamily+Prob
3689,500,0.0782122905027933,Family+Subfamily+Prob
3690,500,0.07835325365205843,Family+Subfamily+Prob
3691,500,0.08878183069511356,Family+Subfamily+Prob
3692,500,0.09690721649484536,Family+Subfamily+Prob
3693,500,0.09064539521392313,Family+Subfamily+Prob
3694,500,0.09726027397260274,Family+Subfamily+Prob
3695,500,0.08466666666666667,Family+Subfamily+Prob
3696,500,0.11393273850377487,Family+Subfamily+Prob
3697,500,0.103424178895877,Family+Subfamily+Prob
3698,500,0.09808102345415778,Family+Subfamily+Prob
3699,500,0.09259259259259259,Family+Subfamily+Prob
3700,500,0.5226165622825331,NPM+Family+Subfamily+Prob
3701,500,0.5229924502402197,NPM+Family+Subfamily+Prob
3702,500,0.5167007498295841,NPM+Family+Subfamily+Prob
3703,500,0.5054421768707483,NPM+Family+Subfamily+Prob
3704,500,0.549929676511955,NPM+Family+Subfamily+Prob
3705,500,0.5175438596491229,NPM+Family+Subfamily+Prob
3706,500,0.5378787878787878,NPM+Family+Subfamily+Prob
3707,500,0.5251550654720882,NPM+Family+Subfamily+Prob
3708,500,0.515,NPM+Family+Subfamily+Prob
3709,500,0.5190735694822888,NPM+Family+Subfamily+Prob
3710,500,0.5225035161744023,NPM+Family+Subfamily+Prob
3711,500,0.5186980609418282,NPM+Family+Subfamily+Prob
3712,500,0.5353466026080989,NPM+Family+Subfamily+Prob
3713,500,0.5366364270760642,NPM+Family+Subfamily+Prob
3714,500,0.509686038744155,NPM+Family+Subfamily+Prob
3715,500,0.5375335120643432,NPM+Family+Subfamily+Prob
3716,500,0.519163763066202,NPM+Family+Subfamily+Prob
3717,500,0.5183673469387755,NPM+Family+Subfamily+Prob
3718,500,0.5498233215547703,NPM+Family+Subfamily+Prob
3719,500,0.5218598195697433,NPM+Family+Subfamily+Prob
3720,500,0.5282087447108603,NPM+Family+Subfamily+Prob
3721,500,0.5094339622641509,NPM+Family+Subfamily+Prob
3722,500,0.5298558682223747,NPM+Family+Subfamily+Prob
3723,500,0.5355618776671408,NPM+Family+Subfamily+Prob
3724,500,0.5353666450356911,NPM+Family+Subfamily+Prob
3725,500,0.5292096219931272,NPM+Family+Subfamily+Prob
3726,500,0.5267489711934157,NPM+Family+Subfamily+Prob
3727,500,0.5276073619631901,NPM+Family+Subfamily+Prob
3728,500,0.5348837209302325,NPM+Family+Subfamily+Prob
3729,500,0.5400425230333097,NPM+Family+Subfamily+Prob
3730,500,0.5448415374241402,NPM+Family+Subfamily+Prob
3731,500,0.5253077975376197,NPM+Family+Subfamily+Prob
3732,500,0.5400144196106705,NPM+Family+Subfamily+Prob
3733,500,0.5153165418652145,NPM+Family+Subfamily+Prob
3734,500,0.5089531680440771,NPM+Family+Subfamily+Prob
3735,500,0.5176314038589488,NPM+Family+Subfamily+Prob
3736,500,0.5080106809078772,NPM+Family+Subfamily+Prob
3737,500,0.5275261324041812,NPM+Family+Subfamily+Prob
3738,500,0.5294943820224719,NPM+Family+Subfamily+Prob
3739,500,0.5269203158650395,NPM+Family+Subfamily+Prob
3740,500,0.5237776289350301,NPM+Family+Subfamily+Prob
3741,500,0.5307262569832403,NPM+Family+Subfamily+Prob
3742,500,0.5321477428180574,NPM+Family+Subfamily+Prob
3743,500,0.5358649789029536,NPM+Family+Subfamily+Prob
3744,500,0.5235457063711911,NPM+Family+Subfamily+Prob
3745,500,0.5186440677966102,NPM+Family+Subfamily+Prob
3746,500,0.5450674237047551,NPM+Family+Subfamily+Prob
3747,500,0.5030262273032953,NPM+Family+Subfamily+Prob
3748,500,0.5391545391545391,NPM+Family+Subfamily+Prob
3749,500,0.5135510771369006,NPM+Family+Subfamily+Prob
3750,600,0.33882663150955833,NPM
3751,600,0.36107554417413573,NPM
3752,600,0.386392811296534,NPM
3753,600,0.36436170212765956,NPM
3754,600,0.3603482920294709,NPM
3755,600,0.36474576271186443,NPM
3756,600,0.37701743060038734,NPM
3757,600,0.3644388398486759,NPM
3758,600,0.350623768877216,NPM
3759,600,0.3564290473017988,NPM
3760,600,0.3487341772151899,NPM
3761,600,0.3682454969979987,NPM
3762,600,0.35648148148148145,NPM
3763,600,0.36938110749185665,NPM
3764,600,0.3673740053050398,NPM
3765,600,0.36831550802139035,NPM
3766,600,0.35171966255678133,NPM
3767,600,0.38311688311688313,NPM
3768,600,0.40244687701223436,NPM
3769,600,0.3503989361702128,NPM
3770,600,0.3521400778210117,NPM
3771,600,0.36768802228412256,NPM
3772,600,0.3676190476190476,NPM
3773,600,0.358974358974359,NPM
3774,600,0.37541091387245235,NPM
3775,600,0.39986996098829647,NPM
3776,600,0.36350877192982456,NPM
3777,600,0.361323155216285,NPM
3778,600,0.34717715768981183,NPM
3779,600,0.38125802310654683,NPM
3780,600,0.3660949868073879,NPM
3781,600,0.3649732620320856,NPM
3782,600,0.34779834077855776,NPM
3783,600,0.356234096692112,NPM
3784,600,0.3654753877275792,NPM
3785,600,0.3895663956639566,NPM
3786,600,0.38164556962025314,NPM
3787,600,0.3389067524115756,NPM
3788,600,0.36304062909567497,NPM
3789,600,0.39478957915831664,NPM
3790,600,0.35275490816972765,NPM
3791,600,0.4050802139037433,NPM
3792,600,0.4317417619367855,NPM
3793,600,0.354978354978355,NPM
3794,600,0.354639175257732,NPM
3795,600,0.3820816864295125,NPM
3796,600,0.36197564276048716,NPM
3797,600,0.36398467432950193,NPM
3798,600,0.34584450402144773,NPM
3799,600,0.3594936708860759,NPM
3800,600,0.0,Family
3801,600,0.0,Family
3802,600,0.0,Family
3803,600,0.0,Family
3804,600,0.0,Family
3805,600,0.0,Family
3806,600,0.0,Family
3807,600,0.0,Family
3808,600,0.0,Family
3809,600,0.0,Family
3810,600,0.0,Family
3811,600,0.0,Family
3812,600,0.0,Family
3813,600,0.0,Family
3814,600,0.0,Family
3815,600,0.0,Family
3816,600,0.0,Family
3817,600,0.0,Family
3818,600,0.0,Family
3819,600,0.0,Family
3820,600,0.0,Family
3821,600,0.0,Family
3822,600,0.0,Family
3823,600,0.0,Family
3824,600,0.0,Family
3825,600,0.0,Family
3826,600,0.0,Family
3827,600,0.0,Family
3828,600,0.0,Family
3829,600,0.0,Family
3830,600,0.0,Family
3831,600,0.0,Family
3832,600,0.0,Family
3833,600,0.0,Family
3834,600,0.0,Family
3835,600,0.0,Family
3836,600,0.0,Family
3837,600,0.0,Family
3838,600,0.0,Family
3839,600,0.0,Family
3840,600,0.0,Family
3841,600,0.0,Family
3842,600,0.0,Family
3843,600,0.0,Family
3844,600,0.0,Family
3845,600,0.0,Family
3846,600,0.0,Family
3847,600,0.0,Family
3848,600,0.0,Family
3849,600,0.0,Family
3850,600,0.0,Subfamily
3851,600,0.0,Subfamily
3852,600,0.0,Subfamily
3853,600,0.0,Subfamily
3854,600,0.0,Subfamily
3855,600,0.0,Subfamily
3856,600,0.0,Subfamily
3857,600,0.0,Subfamily
3858,600,0.0,Subfamily
3859,600,0.0,Subfamily
3860,600,0.0,Subfamily
3861,600,0.0,Subfamily
3862,600,0.0,Subfamily
3863,600,0.0,Subfamily
3864,600,0.0,Subfamily
3865,600,0.0,Subfamily
3866,600,0.0,Subfamily
3867,600,0.0,Subfamily
3868,600,0.0,Subfamily
3869,600,0.0,Subfamily
3870,600,0.0,Subfamily
3871,600,0.0,Subfamily
3872,600,0.0,Subfamily
3873,600,0.0,Subfamily
3874,600,0.0,Subfamily
3875,600,0.0,Subfamily
3876,600,0.0,Subfamily
3877,600,0.0,Subfamily
3878,600,0.0,Subfamily
3879,600,0.0,Subfamily
3880,600,0.0,Subfamily
3881,600,0.0,Subfamily
3882,600,0.0,Subfamily
3883,600,0.0,Subfamily
3884,600,0.0,Subfamily
3885,600,0.0,Subfamily
3886,600,0.0,Subfamily
3887,600,0.0,Subfamily
3888,600,0.0,Subfamily
3889,600,0.0,Subfamily
3890,600,0.0,Subfamily
3891,600,0.0,Subfamily
3892,600,0.0,Subfamily
3893,600,0.0,Subfamily
3894,600,0.0,Subfamily
3895,600,0.0,Subfamily
3896,600,0.0,Subfamily
3897,600,0.0,Subfamily
3898,600,0.0,Subfamily
3899,600,0.0,Subfamily
3900,600,0.056383668178872325,Prob
3901,600,0.06973684210526315,Prob
3902,600,0.06095110515740121,Prob
3903,600,0.042483660130718956,Prob
3904,600,0.047157622739018086,Prob
3905,600,0.05131494547787043,Prob
3906,600,0.05920624593363696,Prob
3907,600,0.05207646671061305,Prob
3908,600,0.044906166219839144,Prob
3909,600,0.06605624591236102,Prob
3910,600,0.07161629434954007,Prob
3911,600,0.05919796308084023,Prob
3912,600,0.06373193166885677,Prob
3913,600,0.050550874918988985,Prob
3914,600,0.04403794037940379,Prob
3915,600,0.054557551563539586,Prob
3916,600,0.06716417910447761,Prob
3917,600,0.04691516709511568,Prob
3918,600,0.034526854219948847,Prob
3919,600,0.053350683148991544,Prob
3920,600,0.05552010210593491,Prob
3921,600,0.05774278215223097,Prob
3922,600,0.04848093083387201,Prob
3923,600,0.06684491978609626,Prob
3924,600,0.06866666666666667,Prob
3925,600,0.06701708278580815,Prob
3926,600,0.06278916060806344,Prob
3927,600,0.056068601583113456,Prob
3928,600,0.05318450426789232,Prob
3929,600,0.05,Prob
3930,600,0.06776315789473684,Prob
3931,600,0.0675219446320054,Prob
3932,600,0.053246753246753244,Prob
3933,600,0.07238095238095238,Prob
3934,600,0.05006587615283267,Prob
3935,600,0.05733333333333333,Prob
3936,600,0.04094292803970223,Prob
3937,600,0.04169424222369292,Prob
3938,600,0.06447280053727333,Prob
3939,600,0.053219448094612355,Prob
3940,600,0.05541069100391134,Prob
3941,600,0.07056579783852511,Prob
3942,600,0.06228842247799594,Prob
3943,600,0.040697674418604654,Prob
3944,600,0.04727030625832224,Prob
3945,600,0.07180851063829788,Prob
3946,600,0.06969099276791585,Prob
3947,600,0.03689567430025445,Prob
3948,600,0.05180037902716361,Prob
3949,600,0.0639614855570839,Prob
3950,600,0.46998722860791825,NPM+Family
3951,600,0.4720052083333333,NPM+Family
3952,600,0.49131341209173035,NPM+Family
3953,600,0.4659753726506805,NPM+Family
3954,600,0.4890322580645161,NPM+Family
3955,600,0.4888135593220339,NPM+Family
3956,600,0.47896440129449835,NPM+Family
3957,600,0.4798387096774194,NPM+Family
3958,600,0.4805447470817121,NPM+Family
3959,600,0.4779040404040404,NPM+Family
3960,600,0.47224080267558527,NPM+Family
3961,600,0.45536287732819525,NPM+Family
3962,600,0.48677966101694914,NPM+Family
3963,600,0.4771446462116468,NPM+Family
3964,600,0.5006622516556292,NPM+Family
3965,600,0.47187293183322304,NPM+Family
3966,600,0.4676903390914907,NPM+Family
3967,600,0.49276315789473685,NPM+Family
3968,600,0.49120521172638437,NPM+Family
3969,600,0.46312292358803986,NPM+Family
3970,600,0.4644023514043109,NPM+Family
3971,600,0.4627831715210356,NPM+Family
3972,600,0.42057877813504824,NPM+Family
3973,600,0.5047297297297297,NPM+Family
3974,600,0.46552856204858833,NPM+Family
3975,600,0.4921875,NPM+Family
3976,600,0.46975806451612906,NPM+Family
3977,600,0.4842171717171717,NPM+Family
3978,600,0.4682799215173316,NPM+Family
3979,600,0.4876419505678023,NPM+Family
3980,600,0.4763140817650876,NPM+Family
3981,600,0.47248968363136173,NPM+Family
3982,600,0.4722222222222222,NPM+Family
3983,600,0.49772579597141,NPM+Family
3984,600,0.49226804123711343,NPM+Family
3985,600,0.47478143913920645,NPM+Family
3986,600,0.4910371318822023,NPM+Family
3987,600,0.4710851202079272,NPM+Family
3988,600,0.48964595858383436,NPM+Family
3989,600,0.47385409941898,NPM+Family
3990,600,0.48097826086956524,NPM+Family
3991,600,0.4990085922009253,NPM+Family
3992,600,0.4226267880364109,NPM+Family
3993,600,0.475048606610499,NPM+Family
3994,600,0.47831632653061223,NPM+Family
3995,600,0.4756179024716099,NPM+Family
3996,600,0.47911227154047,NPM+Family
3997,600,0.5025542784163474,NPM+Family
3998,600,0.4784910655195235,NPM+Family
3999,600,0.47840314136125656,NPM+Family
4000,600,0.4942528735632184,NPM+Subfamily
4001,600,0.49182561307901906,NPM+Subfamily
4002,600,0.5023102310231023,NPM+Subfamily
4003,600,0.49870801033591733,NPM+Subfamily
4004,600,0.483409238776838,NPM+Subfamily
4005,600,0.45700744752877454,NPM+Subfamily
4006,600,0.48063033486539725,NPM+Subfamily
4007,600,0.5129500947567909,NPM+Subfamily
4008,600,0.5073482428115016,NPM+Subfamily
4009,600,0.5026917900403769,NPM+Subfamily
4010,600,0.48244473342002603,NPM+Subfamily
4011,600,0.5121786197564276,NPM+Subfamily
4012,600,0.504245591116917,NPM+Subfamily
4013,600,0.4837239583333333,NPM+Subfamily
4014,600,0.47775628626692457,NPM+Subfamily
4015,600,0.5050709939148073,NPM+Subfamily
4016,600,0.5151710781149128,NPM+Subfamily
4017,600,0.4642857142857143,NPM+Subfamily
4018,600,0.4835377663008393,NPM+Subfamily
4019,600,0.49361987911349897,NPM+Subfamily
4020,600,0.4996784565916399,NPM+Subfamily
4021,600,0.5036112934996717,NPM+Subfamily
4022,600,0.5070422535211268,NPM+Subfamily
4023,600,0.47900763358778625,NPM+Subfamily
4024,600,0.48894842598794375,NPM+Subfamily
4025,600,0.4842240824211204,NPM+Subfamily
4026,600,0.5232950708980418,NPM+Subfamily
4027,600,0.4984025559105431,NPM+Subfamily
4028,600,0.5009596928982726,NPM+Subfamily
4029,600,0.47554347826086957,NPM+Subfamily
4030,600,0.48397863818424564,NPM+Subfamily
4031,600,0.5091145833333334,NPM+Subfamily
4032,600,0.4977049180327869,NPM+Subfamily
4033,600,0.48998664886515353,NPM+Subfamily
4034,600,0.48573240329740014,NPM+Subfamily
4035,600,0.4996704021094265,NPM+Subfamily
4036,600,0.49502982107355864,NPM+Subfamily
4037,600,0.494,NPM+Subfamily
4038,600,0.49604221635883905,NPM+Subfamily
4039,600,0.4648241206030151,NPM+Subfamily
4040,600,0.4740882917466411,NPM+Subfamily
4041,600,0.4918032786885246,NPM+Subfamily
4042,600,0.49403973509933774,NPM+Subfamily
4043,600,0.4954954954954955,NPM+Subfamily
4044,600,0.4993252361673414,NPM+Subfamily
4045,600,0.49258542875564154,NPM+Subfamily
4046,600,0.49065420560747663,NPM+Subfamily
4047,600,0.504885993485342,NPM+Subfamily
4048,600,0.5159574468085106,NPM+Subfamily
4049,600,0.48382923673997413,NPM+Subfamily
4050,600,0.45167785234899327,NPM+Prob
4051,600,0.4165596919127086,NPM+Prob
4052,600,0.4624605678233438,NPM+Prob
4053,600,0.4242622950819672,NPM+Prob
4054,600,0.43766937669376693,NPM+Prob
4055,600,0.44573643410852715,NPM+Prob
4056,600,0.4335297969875573,NPM+Prob
4057,600,0.46631087391594395,NPM+Prob
4058,600,0.4105744125326371,NPM+Prob
4059,600,0.41361256544502617,NPM+Prob
4060,600,0.4543046357615894,NPM+Prob
4061,600,0.4168284789644013,NPM+Prob
4062,600,0.4182058047493404,NPM+Prob
4063,600,0.4548346055979644,NPM+Prob
4064,600,0.44399731723675384,NPM+Prob
4065,600,0.4375,NPM+Prob
4066,600,0.45335942596216566,NPM+Prob
4067,600,0.44606221045665123,NPM+Prob
4068,600,0.43843648208469055,NPM+Prob
4069,600,0.4279131007241606,NPM+Prob
4070,600,0.4259028642590286,NPM+Prob
4071,600,0.4322916666666667,NPM+Prob
4072,600,0.44841537424140254,NPM+Prob
4073,600,0.4317602040816326,NPM+Prob
4074,600,0.4531575294934074,NPM+Prob
4075,600,0.4343302990897269,NPM+Prob
4076,600,0.44589308996088656,NPM+Prob
4077,600,0.43355263157894736,NPM+Prob
4078,600,0.42857142857142855,NPM+Prob
4079,600,0.4287643484132343,NPM+Prob
4080,600,0.42166344294003866,NPM+Prob
4081,600,0.43394934976043803,NPM+Prob
4082,600,0.45741324921135645,NPM+Prob
4083,600,0.4373783257624919,NPM+Prob
4084,600,0.446524064171123,NPM+Prob
4085,600,0.4304723885562209,NPM+Prob
4086,600,0.46153846153846156,NPM+Prob
4087,600,0.4459373000639795,NPM+Prob
4088,600,0.40974967061923584,NPM+Prob
4089,600,0.40699208443271767,NPM+Prob
4090,600,0.42567567567567566,NPM+Prob
4091,600,0.4544279250161603,NPM+Prob
4092,600,0.40234857849196537,NPM+Prob
4093,600,0.44370419720186544,NPM+Prob
4094,600,0.44556451612903225,NPM+Prob
4095,600,0.4337837837837838,NPM+Prob
4096,600,0.4357506361323155,NPM+Prob
4097,600,0.4295774647887324,NPM+Prob
4098,600,0.4336569579288026,NPM+Prob
4099,600,0.44745762711864406,NPM+Prob
4100,600,0.0,Family+Subfamily
4101,600,0.0,Family+Subfamily
4102,600,0.0,Family+Subfamily
4103,600,0.0,Family+Subfamily
4104,600,0.0,Family+Subfamily
4105,600,0.0,Family+Subfamily
4106,600,0.0,Family+Subfamily
4107,600,0.0,Family+Subfamily
4108,600,0.0,Family+Subfamily
4109,600,0.0,Family+Subfamily
4110,600,0.0,Family+Subfamily
4111,600,0.0,Family+Subfamily
4112,600,0.0,Family+Subfamily
4113,600,0.0,Family+Subfamily
4114,600,0.0,Family+Subfamily
4115,600,0.0,Family+Subfamily
4116,600,0.0,Family+Subfamily
4117,600,0.0,Family+Subfamily
4118,600,0.0,Family+Subfamily
4119,600,0.0,Family+Subfamily
4120,600,0.0,Family+Subfamily
4121,600,0.0,Family+Subfamily
4122,600,0.0,Family+Subfamily
4123,600,0.0,Family+Subfamily
4124,600,0.0,Family+Subfamily
4125,600,0.0,Family+Subfamily
4126,600,0.0,Family+Subfamily
4127,600,0.0,Family+Subfamily
4128,600,0.0,Family+Subfamily
4129,600,0.0,Family+Subfamily
4130,600,0.0,Family+Subfamily
4131,600,0.0,Family+Subfamily
4132,600,0.0,Family+Subfamily
4133,600,0.0,Family+Subfamily
4134,600,0.0,Family+Subfamily
4135,600,0.0,Family+Subfamily
4136,600,0.0,Family+Subfamily
4137,600,0.0,Family+Subfamily
4138,600,0.0,Family+Subfamily
4139,600,0.0,Family+Subfamily
4140,600,0.0,Family+Subfamily
4141,600,0.0,Family+Subfamily
4142,600,0.0,Family+Subfamily
4143,600,0.0,Family+Subfamily
4144,600,0.0,Family+Subfamily
4145,600,0.0,Family+Subfamily
4146,600,0.0,Family+Subfamily
4147,600,0.0,Family+Subfamily
4148,600,0.0,Family+Subfamily
4149,600,0.0,Family+Subfamily
4150,600,0.09174917491749175,Family+Prob
4151,600,0.09025506867233486,Family+Prob
4152,600,0.07511430437622468,Family+Prob
4153,600,0.0987012987012987,Family+Prob
4154,600,0.08887425938117183,Family+Prob
4155,600,0.07602697731453097,Family+Prob
4156,600,0.10593792172739541,Family+Prob
4157,600,0.0974949221394719,Family+Prob
