,Feature,Language,NPM,Family,Subfamily,Prob,Present
18627,LAIR + CAVE,Itelmen,0.0,Chukotko-Kamchatkan,Itelmen,0.13333333333333333,0
18628,LAIR + CAVE,Japanese,0.0,Japonic,Japanesic,0.13333333333333333,0
18629,LAIR + CAVE,Kalaallisut,0.0,Eskimo-Aleut,Eskimo,0.13333333333333333,0
18630,LAIR + CAVE,Kannada,0.5,Dravidian,South Dravidian,0.13333333333333333,0
18631,LAIR + CAVE,Georgian,0.546875,Kartvelian,Georgian-Zan,0.13333333333333333,0
18632,LAIR + CAVE,Kazakh,0.0,Turkic,Kipchak,0.13333333333333333,0
18633,LAIR + CAVE,Northern Khanty,0.9375,Uralic,Khantyic,0.13333333333333333,0
18634,LAIR + CAVE,Ket,0.63671875,Yeniseian,Northern Yeniseian,0.13333333333333333,0
18635,LAIR + CAVE,Khalkha Mongolian,0.0,Mongolic,Eastern Mongolic,0.13333333333333333,0
18636,LAIR + CAVE,Northern Kurdish,0.4453125,Indo-European,Iranian,0.13333333333333333,0
18637,LAIR + CAVE,Komi-Permyak,1.3125,Uralic,Permian,0.13333333333333333,1
18638,LAIR + CAVE,Korean,0.0,Koreanic,Korean,0.13333333333333333,0
18639,LAIR + CAVE,Komi-Zyrian,1.296875,Uralic,Permian,0.13333333333333333,0
18640,LAIR + CAVE,North Karelian,1.28125,Uralic,Finnic,0.13333333333333333,0
18641,LAIR + CAVE,Latvian,1.46875,Indo-European,Balto-Slavic,0.13333333333333333,1
18642,LAIR + CAVE,Lak,0.40625,Nakh-Daghestanian,Daghestanian,0.13333333333333333,0
18643,LAIR + CAVE,Lezgian,0.40625,Nakh-Daghestanian,Daghestanian,0.13333333333333333,0
18644,LAIR + CAVE,Lithuanian,1.34375,Indo-European,Balto-Slavic,0.13333333333333333,1
18645,LAIR + CAVE,Livonian,1.09375,Uralic,Finnic,0.13333333333333333,0
18646,LAIR + CAVE,Malayalam,0.5,Dravidian,South Dravidian,0.13333333333333333,0
18647,LAIR + CAVE,Moksha,1.15625,Uralic,Mordvin,0.13333333333333333,0
18648,LAIR + CAVE,Meadow Mari,1.125,Uralic,Mari,0.13333333333333333,0
18649,LAIR + CAVE,Manchu,0.0,Tungusic,Manchu-Jurchen,0.13333333333333333,0
18650,LAIR + CAVE,Northern Mansi,0.9375,Uralic,Mansic,0.13333333333333333,0
18651,LAIR + CAVE,Hill Mari,1.1875,Uralic,Mari,0.13333333333333333,0
18652,LAIR + CAVE,Erzya,0.96875,Uralic,Mordvin,0.13333333333333333,0
18653,LAIR + CAVE,Nganasan,1.01171875,Uralic,Samoyedic,0.13333333333333333,1
18654,LAIR + CAVE,Nivkh,0.0,Nivkh,Nivkh,0.13333333333333333,0
18655,LAIR + CAVE,Dutch,1.015625,Indo-European,Germanic,0.13333333333333333,1
18656,LAIR + CAVE,Norwegian (Bokmål),1.1875,Indo-European,Germanic,0.13333333333333333,0
18657,LAIR + CAVE,Olonets Karelian,1.40625,Uralic,Finnic,0.13333333333333333,0
18658,LAIR + CAVE,Ossetian,0.40625,Indo-European,Iranian,0.13333333333333333,0
18659,LAIR + CAVE,Northern Pashto,0.5,Indo-European,Iranian,0.13333333333333333,1
18660,LAIR + CAVE,Western Farsi,0.0,Indo-European,Iranian,0.13333333333333333,0
18661,LAIR + CAVE,Polish,1.078125,Indo-European,Balto-Slavic,0.13333333333333333,0
18662,LAIR + CAVE,Portuguese,0.26953125,Indo-European,Italic,0.13333333333333333,0
18663,LAIR + CAVE,Romanian,0.828125,Indo-European,Italic,0.13333333333333333,0
18664,LAIR + CAVE,Russian,1.28125,Indo-European,Balto-Slavic,0.13333333333333333,0
18665,LAIR + CAVE,Sakha,0.0,Turkic,North Siberian Turkic,0.13333333333333333,0
18666,LAIR + CAVE,Northern Selkup,0.59375,Uralic,Samoyedic,0.13333333333333333,0
18667,LAIR + CAVE,Kildin Sami,1.453125,Uralic,Saami,0.13333333333333333,1
18668,LAIR + CAVE,Slovak,1.015625,Indo-European,Balto-Slavic,0.13333333333333333,0
18669,LAIR + CAVE,Slovene,0.7578125,Indo-European,Balto-Slavic,0.13333333333333333,0
18670,LAIR + CAVE,Southern Sami,0.9375,Uralic,Saami,0.13333333333333333,0
18671,LAIR + CAVE,Northern Sami,1.265625,Uralic,Saami,0.13333333333333333,1
18672,LAIR + CAVE,Lule Sami,1.078125,Uralic,Saami,0.13333333333333333,0
18673,LAIR + CAVE,Inari Sami,1.015625,Uralic,Saami,0.13333333333333333,0
18674,LAIR + CAVE,Skolt Sami,1.015625,Uralic,Saami,0.13333333333333333,0
18675,LAIR + CAVE,Spanish,0.34765625,Indo-European,Italic,0.13333333333333333,0
18676,LAIR + CAVE,Standard Albanian,0.6328125,Indo-European,Albanian,0.13333333333333333,0
18677,LAIR + CAVE,Swedish,1.0625,Indo-European,Germanic,0.13333333333333333,0
18678,LAIR + CAVE,Tamil,0.75,Dravidian,South Dravidian,0.13333333333333333,1
18679,LAIR + CAVE,Tatar,0.96875,Turkic,Kipchak,0.13333333333333333,0
18680,LAIR + CAVE,Telugu,0.75,Dravidian,South Dravidian,0.13333333333333333,1
18681,LAIR + CAVE,Turkish,0.7890625,Turkic,West Oghuz,0.13333333333333333,1
18682,LAIR + CAVE,Udmurt,1.3125,Uralic,Permian,0.13333333333333333,1
18683,LAIR + CAVE,Ukrainian,1.015625,Indo-European,Balto-Slavic,0.13333333333333333,0
18684,LAIR + CAVE,Northern Uzbek,0.25,Turkic,Uzbek,0.13333333333333333,0
18685,LAIR + CAVE,Veps,1.28125,Uralic,Finnic,0.13333333333333333,0
18686,LAIR + CAVE,Kalmyk,0.671875,Mongolic,Eastern Mongolic,0.13333333333333333,0
18687,LAIR + CAVE,Northern Yukaghir,0.25,Yukaghir,Northern Yukaghir,0.13333333333333333,0
18688,LAIR + CAVE,Tundra Nenets,1.0234375,Uralic,Samoyedic,0.13333333333333333,0
18689,LAIR + CAVE,Southern Yukaghir,0.5,Yukaghir,Kolymic,0.13333333333333333,1
18690,COLD + COLD (OF WEATHER),Abkhaz,1.21875,Abkhaz-Adyge,Abkhaz-Abaza,0.12380952380952381,1
18691,COLD + COLD (OF WEATHER),Adyghe,0.96875,Abkhaz-Adyge,Circassian,0.12380952380952381,0
18692,COLD + COLD (OF WEATHER),Hokkaido Ainu,0.0,Ainu,Hokkaido-Kuril Ainu,0.12380952380952381,0
18693,COLD + COLD (OF WEATHER),Aleut,0.5,Eskimo-Aleut,Aleut,0.12380952380952381,1
18694,COLD + COLD (OF WEATHER),Avar,1.1171875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,1
18695,COLD + COLD (OF WEATHER),North Azerbaijani,0.8671875,Turkic,West Oghuz,0.12380952380952381,0
18696,COLD + COLD (OF WEATHER),Bashkir,0.3203125,Turkic,Kipchak,0.12380952380952381,0
18697,COLD + COLD (OF WEATHER),Belarusian,0.671875,Indo-European,Balto-Slavic,0.12380952380952381,0
18698,COLD + COLD (OF WEATHER),Bengali,0.0,Indo-European,Indo-Aryan,0.12380952380952381,0
18699,COLD + COLD (OF WEATHER),Breton,0.78515625,Indo-European,Celtic,0.12380952380952381,1
18700,COLD + COLD (OF WEATHER),Burushaski,0.25,Burushaski,Burushaski,0.12380952380952381,0
18701,COLD + COLD (OF WEATHER),Buryat,0.0,Mongolic,Eastern Mongolic,0.12380952380952381,0
18702,COLD + COLD (OF WEATHER),Bulgarian,1.0703125,Indo-European,Balto-Slavic,0.12380952380952381,0
18703,COLD + COLD (OF WEATHER),Catalan,0.69140625,Indo-European,Italic,0.12380952380952381,0
18704,COLD + COLD (OF WEATHER),Czech,0.953125,Indo-European,Balto-Slavic,0.12380952380952381,0
18705,COLD + COLD (OF WEATHER),Chechen,1.1171875,Nakh-Daghestanian,Nakh,0.12380952380952381,1
18706,COLD + COLD (OF WEATHER),Chuvash,0.390625,Turkic,Bolgar,0.12380952380952381,0
18707,COLD + COLD (OF WEATHER),Chukchi,0.0,Chukotko-Kamchatkan,Chukotian,0.12380952380952381,0
18708,COLD + COLD (OF WEATHER),Mandarin Chinese,0.0,Sino-Tibetan,Sinitic,0.12380952380952381,0
18709,COLD + COLD (OF WEATHER),Welsh,0.59765625,Indo-European,Celtic,0.12380952380952381,0
18710,COLD + COLD (OF WEATHER),Danish,0.578125,Indo-European,Germanic,0.12380952380952381,0
18711,COLD + COLD (OF WEATHER),Dargwa,0.8671875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18712,COLD + COLD (OF WEATHER),Tsez,0.8671875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18713,COLD + COLD (OF WEATHER),German,0.8203125,Indo-European,Germanic,0.12380952380952381,0
18714,COLD + COLD (OF WEATHER),Estonian,0.5625,Uralic,Finnic,0.12380952380952381,0
18715,COLD + COLD (OF WEATHER),Modern Greek,0.91015625,Indo-European,Graeco-Phrygian,0.12380952380952381,0
18716,COLD + COLD (OF WEATHER),Forest Enets,0.16796875,Uralic,Samoyedic,0.12380952380952381,0
18717,COLD + COLD (OF WEATHER),English,0.6015625,Indo-European,Germanic,0.12380952380952381,0
18718,COLD + COLD (OF WEATHER),Central Siberian Yupik,0.0,Eskimo-Aleut,Eskimo,0.12380952380952381,0
18719,COLD + COLD (OF WEATHER),Basque,0.53515625,Basque,Basque,0.12380952380952381,0
18720,COLD + COLD (OF WEATHER),Evenki,0.146484375,Tungusic,Northern Tungusic,0.12380952380952381,0
18721,COLD + COLD (OF WEATHER),Finnish,0.4375,Uralic,Finnic,0.12380952380952381,0
18722,COLD + COLD (OF WEATHER),French,0.8203125,Indo-European,Italic,0.12380952380952381,0
18723,COLD + COLD (OF WEATHER),Nanai,0.0,Tungusic,Central Tungusic,0.12380952380952381,0
18724,COLD + COLD (OF WEATHER),Irish,0.53515625,Indo-European,Celtic,0.12380952380952381,0
18725,COLD + COLD (OF WEATHER),Modern Hebrew,0.58203125,Afro-Asiatic,Semitic,0.12380952380952381,0
18726,COLD + COLD (OF WEATHER),Hindi,0.0,Indo-European,Indo-Aryan,0.12380952380952381,0
18727,COLD + COLD (OF WEATHER),Croatian,1.1953125,Indo-European,Balto-Slavic,0.12380952380952381,1
18728,COLD + COLD (OF WEATHER),Hungarian,0.9453125,Uralic,Hungarian,0.12380952380952381,0
18729,COLD + COLD (OF WEATHER),Armenian,0.8671875,Indo-European,Armenic,0.12380952380952381,0
18730,COLD + COLD (OF WEATHER),Icelandic,0.0,Indo-European,Germanic,0.12380952380952381,0
18731,COLD + COLD (OF WEATHER),Italian,1.0078125,Indo-European,Italic,0.12380952380952381,0
18732,COLD + COLD (OF WEATHER),Itelmen,0.0,Chukotko-Kamchatkan,Itelmen,0.12380952380952381,0
18733,COLD + COLD (OF WEATHER),Japanese,0.0,Japonic,Japanesic,0.12380952380952381,0
18734,COLD + COLD (OF WEATHER),Kalaallisut,0.0,Eskimo-Aleut,Eskimo,0.12380952380952381,0
18735,COLD + COLD (OF WEATHER),Kannada,0.5,Dravidian,South Dravidian,0.12380952380952381,0
18736,COLD + COLD (OF WEATHER),Georgian,0.96875,Kartvelian,Georgian-Zan,0.12380952380952381,0
18737,COLD + COLD (OF WEATHER),Kazakh,0.0,Turkic,Kipchak,0.12380952380952381,0
18738,COLD + COLD (OF WEATHER),Northern Khanty,0.3984375,Uralic,Khantyic,0.12380952380952381,0
18739,COLD + COLD (OF WEATHER),Ket,0.29296875,Yeniseian,Northern Yeniseian,0.12380952380952381,0
18740,COLD + COLD (OF WEATHER),Khalkha Mongolian,0.0,Mongolic,Eastern Mongolic,0.12380952380952381,0
18741,COLD + COLD (OF WEATHER),Northern Kurdish,0.9609375,Indo-European,Iranian,0.12380952380952381,0
18742,COLD + COLD (OF WEATHER),Komi-Permyak,0.421875,Uralic,Permian,0.12380952380952381,0
18743,COLD + COLD (OF WEATHER),Korean,0.0,Koreanic,Korean,0.12380952380952381,0
18744,COLD + COLD (OF WEATHER),Komi-Zyrian,0.296875,Uralic,Permian,0.12380952380952381,0
18745,COLD + COLD (OF WEATHER),North Karelian,0.34375,Uralic,Finnic,0.12380952380952381,0
18746,COLD + COLD (OF WEATHER),Latvian,0.5625,Indo-European,Balto-Slavic,0.12380952380952381,0
18747,COLD + COLD (OF WEATHER),Lak,0.8671875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18748,COLD + COLD (OF WEATHER),Lezgian,0.8671875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18749,COLD + COLD (OF WEATHER),Lithuanian,0.671875,Indo-European,Balto-Slavic,0.12380952380952381,0
18750,COLD + COLD (OF WEATHER),Livonian,0.546875,Uralic,Finnic,0.12380952380952381,0
18751,COLD + COLD (OF WEATHER),Malayalam,0.5,Dravidian,South Dravidian,0.12380952380952381,0
18752,COLD + COLD (OF WEATHER),Moksha,0.578125,Uralic,Mordvin,0.12380952380952381,0
18753,COLD + COLD (OF WEATHER),Meadow Mari,0.390625,Uralic,Mari,0.12380952380952381,0
18754,COLD + COLD (OF WEATHER),Manchu,0.0,Tungusic,Manchu-Jurchen,0.12380952380952381,0
18755,COLD + COLD (OF WEATHER),Northern Mansi,0.2734375,Uralic,Mansic,0.12380952380952381,0
18756,COLD + COLD (OF WEATHER),Hill Mari,0.390625,Uralic,Mari,0.12380952380952381,0
18757,COLD + COLD (OF WEATHER),Erzya,0.546875,Uralic,Mordvin,0.12380952380952381,0
18758,COLD + COLD (OF WEATHER),Nganasan,0.16796875,Uralic,Samoyedic,0.12380952380952381,0
18759,COLD + COLD (OF WEATHER),Nivkh,0.0,Nivkh,Nivkh,0.12380952380952381,0
18760,COLD + COLD (OF WEATHER),Dutch,0.8203125,Indo-European,Germanic,0.12380952380952381,0
18761,COLD + COLD (OF WEATHER),Norwegian (Bokmål),0.5625,Indo-European,Germanic,0.12380952380952381,0
18762,COLD + COLD (OF WEATHER),Olonets Karelian,0.5,Uralic,Finnic,0.12380952380952381,0
18763,COLD + COLD (OF WEATHER),Ossetian,0.8671875,Indo-European,Iranian,0.12380952380952381,0
18764,COLD + COLD (OF WEATHER),Northern Pashto,0.5,Indo-European,Iranian,0.12380952380952381,1
18765,COLD + COLD (OF WEATHER),Western Farsi,0.0,Indo-European,Iranian,0.12380952380952381,0
18766,COLD + COLD (OF WEATHER),Polish,0.953125,Indo-European,Balto-Slavic,0.12380952380952381,0
18767,COLD + COLD (OF WEATHER),Portuguese,0.470703125,Indo-European,Italic,0.12380952380952381,0
18768,COLD + COLD (OF WEATHER),Romanian,1.1953125,Indo-European,Italic,0.12380952380952381,1
18769,COLD + COLD (OF WEATHER),Russian,0.46875,Indo-European,Balto-Slavic,0.12380952380952381,0
18770,COLD + COLD (OF WEATHER),Sakha,0.0,Turkic,North Siberian Turkic,0.12380952380952381,0
18771,COLD + COLD (OF WEATHER),Northern Selkup,0.57421875,Uralic,Samoyedic,0.12380952380952381,1
18772,COLD + COLD (OF WEATHER),Kildin Sami,0.3125,Uralic,Saami,0.12380952380952381,0
18773,COLD + COLD (OF WEATHER),Slovak,0.953125,Indo-European,Balto-Slavic,0.12380952380952381,0
18774,COLD + COLD (OF WEATHER),Slovene,1.2578125,Indo-European,Balto-Slavic,0.12380952380952381,1
18775,COLD + COLD (OF WEATHER),Southern Sami,0.3125,Uralic,Saami,0.12380952380952381,0
18776,COLD + COLD (OF WEATHER),Northern Sami,0.28125,Uralic,Saami,0.12380952380952381,0
18777,COLD + COLD (OF WEATHER),Lule Sami,0.328125,Uralic,Saami,0.12380952380952381,0
18778,COLD + COLD (OF WEATHER),Inari Sami,0.28125,Uralic,Saami,0.12380952380952381,0
18779,COLD + COLD (OF WEATHER),Skolt Sami,0.28125,Uralic,Saami,0.12380952380952381,0
18780,COLD + COLD (OF WEATHER),Spanish,0.53515625,Indo-European,Italic,0.12380952380952381,0
18781,COLD + COLD (OF WEATHER),Standard Albanian,0.9453125,Indo-European,Albanian,0.12380952380952381,0
18782,COLD + COLD (OF WEATHER),Swedish,0.546875,Indo-European,Germanic,0.12380952380952381,0
18783,COLD + COLD (OF WEATHER),Tamil,0.75,Dravidian,South Dravidian,0.12380952380952381,1
18784,COLD + COLD (OF WEATHER),Tatar,0.546875,Turkic,Kipchak,0.12380952380952381,0
18785,COLD + COLD (OF WEATHER),Telugu,0.75,Dravidian,South Dravidian,0.12380952380952381,1
18786,COLD + COLD (OF WEATHER),Turkish,0.9140625,Turkic,West Oghuz,0.12380952380952381,0
18787,COLD + COLD (OF WEATHER),Udmurt,0.359375,Uralic,Permian,0.12380952380952381,0
18788,COLD + COLD (OF WEATHER),Ukrainian,0.703125,Indo-European,Balto-Slavic,0.12380952380952381,0
18789,COLD + COLD (OF WEATHER),Northern Uzbek,0.25,Turkic,Uzbek,0.12380952380952381,0
18790,COLD + COLD (OF WEATHER),Veps,0.5,Uralic,Finnic,0.12380952380952381,0
18791,COLD + COLD (OF WEATHER),Kalmyk,0.8828125,Mongolic,Eastern Mongolic,0.12380952380952381,0
18792,COLD + COLD (OF WEATHER),Northern Yukaghir,0.0,Yukaghir,Northern Yukaghir,0.12380952380952381,0
18793,COLD + COLD (OF WEATHER),Tundra Nenets,0.3359375,Uralic,Samoyedic,0.12380952380952381,0
18794,COLD + COLD (OF WEATHER),Southern Yukaghir,0.0,Yukaghir,Kolymic,0.12380952380952381,0
18795,HERE + HITHER (HERE TO),Abkhaz,0.984375,Abkhaz-Adyge,Abkhaz-Abaza,0.12380952380952381,1
18796,HERE + HITHER (HERE TO),Adyghe,0.734375,Abkhaz-Adyge,Circassian,0.12380952380952381,0
18797,HERE + HITHER (HERE TO),Hokkaido Ainu,0.125,Ainu,Hokkaido-Kuril Ainu,0.12380952380952381,0
18798,HERE + HITHER (HERE TO),Aleut,0.0,Eskimo-Aleut,Aleut,0.12380952380952381,0
18799,HERE + HITHER (HERE TO),Avar,0.6171875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18800,HERE + HITHER (HERE TO),North Azerbaijani,0.6171875,Turkic,West Oghuz,0.12380952380952381,0
18801,HERE + HITHER (HERE TO),Bashkir,1.1328125,Turkic,Kipchak,0.12380952380952381,1
18802,HERE + HITHER (HERE TO),Belarusian,0.84375,Indo-European,Balto-Slavic,0.12380952380952381,0
18803,HERE + HITHER (HERE TO),Bengali,0.5,Indo-European,Indo-Aryan,0.12380952380952381,1
18804,HERE + HITHER (HERE TO),Breton,0.5859375,Indo-European,Celtic,0.12380952380952381,0
18805,HERE + HITHER (HERE TO),Burushaski,0.25,Burushaski,Burushaski,0.12380952380952381,0
18806,HERE + HITHER (HERE TO),Buryat,0.0,Mongolic,Eastern Mongolic,0.12380952380952381,0
18807,HERE + HITHER (HERE TO),Bulgarian,0.890625,Indo-European,Balto-Slavic,0.12380952380952381,0
18808,HERE + HITHER (HERE TO),Catalan,0.5703125,Indo-European,Italic,0.12380952380952381,0
18809,HERE + HITHER (HERE TO),Czech,0.9375,Indo-European,Balto-Slavic,0.12380952380952381,0
18810,HERE + HITHER (HERE TO),Chechen,0.6171875,Nakh-Daghestanian,Nakh,0.12380952380952381,0
18811,HERE + HITHER (HERE TO),Chuvash,1.203125,Turkic,Bolgar,0.12380952380952381,1
18812,HERE + HITHER (HERE TO),Chukchi,0.0,Chukotko-Kamchatkan,Chukotian,0.12380952380952381,0
18813,HERE + HITHER (HERE TO),Mandarin Chinese,0.0,Sino-Tibetan,Sinitic,0.12380952380952381,0
18814,HERE + HITHER (HERE TO),Welsh,0.640625,Indo-European,Celtic,0.12380952380952381,0
18815,HERE + HITHER (HERE TO),Danish,0.75,Indo-European,Germanic,0.12380952380952381,0
18816,HERE + HITHER (HERE TO),Dargwa,0.6171875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18817,HERE + HITHER (HERE TO),Tsez,0.6171875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18818,HERE + HITHER (HERE TO),German,0.78125,Indo-European,Germanic,0.12380952380952381,0
18819,HERE + HITHER (HERE TO),Estonian,0.78125,Uralic,Finnic,0.12380952380952381,0
18820,HERE + HITHER (HERE TO),Modern Greek,0.984375,Indo-European,Graeco-Phrygian,0.12380952380952381,1
18821,HERE + HITHER (HERE TO),Forest Enets,0.12109375,Uralic,Samoyedic,0.12380952380952381,0
18822,HERE + HITHER (HERE TO),English,0.65625,Indo-European,Germanic,0.12380952380952381,0
18823,HERE + HITHER (HERE TO),Central Siberian Yupik,0.0,Eskimo-Aleut,Eskimo,0.12380952380952381,0
18824,HERE + HITHER (HERE TO),Basque,0.3984375,Basque,Basque,0.12380952380952381,0
18825,HERE + HITHER (HERE TO),Evenki,0.060546875,Tungusic,Northern Tungusic,0.12380952380952381,0
18826,HERE + HITHER (HERE TO),Finnish,0.65625,Uralic,Finnic,0.12380952380952381,0
18827,HERE + HITHER (HERE TO),French,0.796875,Indo-European,Italic,0.12380952380952381,0
18828,HERE + HITHER (HERE TO),Nanai,0.25,Tungusic,Central Tungusic,0.12380952380952381,0
18829,HERE + HITHER (HERE TO),Irish,0.8359375,Indo-European,Celtic,0.12380952380952381,1
18830,HERE + HITHER (HERE TO),Modern Hebrew,0.421875,Afro-Asiatic,Semitic,0.12380952380952381,0
18831,HERE + HITHER (HERE TO),Hindi,0.0,Indo-European,Indo-Aryan,0.12380952380952381,0
18832,HERE + HITHER (HERE TO),Croatian,0.953125,Indo-European,Balto-Slavic,0.12380952380952381,0
18833,HERE + HITHER (HERE TO),Hungarian,0.875,Uralic,Hungarian,0.12380952380952381,0
18834,HERE + HITHER (HERE TO),Armenian,0.6171875,Indo-European,Armenic,0.12380952380952381,0
18835,HERE + HITHER (HERE TO),Icelandic,0.0,Indo-European,Germanic,0.12380952380952381,0
18836,HERE + HITHER (HERE TO),Italian,1.015625,Indo-European,Italic,0.12380952380952381,1
18837,HERE + HITHER (HERE TO),Itelmen,0.0,Chukotko-Kamchatkan,Itelmen,0.12380952380952381,0
18838,HERE + HITHER (HERE TO),Japanese,0.0,Japonic,Japanesic,0.12380952380952381,0
18839,HERE + HITHER (HERE TO),Kalaallisut,0.5,Eskimo-Aleut,Eskimo,0.12380952380952381,1
18840,HERE + HITHER (HERE TO),Kannada,0.0,Dravidian,South Dravidian,0.12380952380952381,0
18841,HERE + HITHER (HERE TO),Georgian,0.734375,Kartvelian,Georgian-Zan,0.12380952380952381,0
18842,HERE + HITHER (HERE TO),Kazakh,0.0,Turkic,Kipchak,0.12380952380952381,0
18843,HERE + HITHER (HERE TO),Northern Khanty,0.46875,Uralic,Khantyic,0.12380952380952381,0
18844,HERE + HITHER (HERE TO),Ket,0.12109375,Yeniseian,Northern Yeniseian,0.12380952380952381,0
18845,HERE + HITHER (HERE TO),Khalkha Mongolian,0.0,Mongolic,Eastern Mongolic,0.12380952380952381,0
18846,HERE + HITHER (HERE TO),Northern Kurdish,0.609375,Indo-European,Iranian,0.12380952380952381,0
18847,HERE + HITHER (HERE TO),Komi-Permyak,0.9375,Uralic,Permian,0.12380952380952381,0
18848,HERE + HITHER (HERE TO),Korean,0.0,Koreanic,Korean,0.12380952380952381,0
18849,HERE + HITHER (HERE TO),Komi-Zyrian,0.484375,Uralic,Permian,0.12380952380952381,0
18850,HERE + HITHER (HERE TO),North Karelian,0.59375,Uralic,Finnic,0.12380952380952381,0
18851,HERE + HITHER (HERE TO),Latvian,0.84375,Indo-European,Balto-Slavic,0.12380952380952381,0
18852,HERE + HITHER (HERE TO),Lak,0.6171875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18853,HERE + HITHER (HERE TO),Lezgian,0.6171875,Nakh-Daghestanian,Daghestanian,0.12380952380952381,0
18854,HERE + HITHER (HERE TO),Lithuanian,0.84375,Indo-European,Balto-Slavic,0.12380952380952381,0
18855,HERE + HITHER (HERE TO),Livonian,0.78125,Uralic,Finnic,0.12380952380952381,0
18856,HERE + HITHER (HERE TO),Malayalam,0.0,Dravidian,South Dravidian,0.12380952380952381,0
18857,HERE + HITHER (HERE TO),Moksha,1.015625,Uralic,Mordvin,0.12380952380952381,0
18858,HERE + HITHER (HERE TO),Meadow Mari,0.953125,Uralic,Mari,0.12380952380952381,0
18859,HERE + HITHER (HERE TO),Manchu,0.5,Tungusic,Manchu-Jurchen,0.12380952380952381,1
18860,HERE + HITHER (HERE TO),Northern Mansi,0.46875,Uralic,Mansic,0.12380952380952381,0
18861,HERE + HITHER (HERE TO),Hill Mari,0.953125,Uralic,Mari,0.12380952380952381,0
18862,HERE + HITHER (HERE TO),Erzya,1.015625,Uralic,Mordvin,0.12380952380952381,0
18863,HERE + HITHER (HERE TO),Nganasan,0.12109375,Uralic,Samoyedic,0.12380952380952381,0
18864,HERE + HITHER (HERE TO),Nivkh,0.125,Nivkh,Nivkh,0.12380952380952381,0
18865,HERE + HITHER (HERE TO),Dutch,0.796875,Indo-European,Germanic,0.12380952380952381,0
18866,HERE + HITHER (HERE TO),Norwegian (Bokmål),0.546875,Indo-European,Germanic,0.12380952380952381,0
18867,HERE + HITHER (HERE TO),Olonets Karelian,0.71875,Uralic,Finnic,0.12380952380952381,0
18868,HERE + HITHER (HERE TO),Ossetian,0.6171875,Indo-European,Iranian,0.12380952380952381,0
18869,HERE + HITHER (HERE TO),Northern Pashto,0.5,Indo-European,Iranian,0.12380952380952381,1
18870,HERE + HITHER (HERE TO),Western Farsi,0.0,Indo-European,Iranian,0.12380952380952381,0
18871,HERE + HITHER (HERE TO),Polish,1.0625,Indo-European,Balto-Slavic,0.12380952380952381,1
18872,HERE + HITHER (HERE TO),Portuguese,0.37890625,Indo-European,Italic,0.12380952380952381,0
18873,HERE + HITHER (HERE TO),Romanian,1.0,Indo-European,Italic,0.12380952380952381,0
18874,HERE + HITHER (HERE TO),Russian,0.9375,Indo-European,Balto-Slavic,0.12380952380952381,0
18875,HERE + HITHER (HERE TO),Sakha,0.0,Turkic,North Siberian Turkic,0.12380952380952381,0
18876,HERE + HITHER (HERE TO),Northern Selkup,0.234375,Uralic,Samoyedic,0.12380952380952381,0
18877,HERE + HITHER (HERE TO),Kildin Sami,0.4375,Uralic,Saami,0.12380952380952381,0
18878,HERE + HITHER (HERE TO),Slovak,0.90625,Indo-European,Balto-Slavic,0.12380952380952381,0
18879,HERE + HITHER (HERE TO),Slovene,0.890625,Indo-European,Balto-Slavic,0.12380952380952381,0
18880,HERE + HITHER (HERE TO),Southern Sami,0.453125,Uralic,Saami,0.12380952380952381,0
18881,HERE + HITHER (HERE TO),Northern Sami,0.375,Uralic,Saami,0.12380952380952381,0
18882,HERE + HITHER (HERE TO),Lule Sami,0.421875,Uralic,Saami,0.12380952380952381,0
18883,HERE + HITHER (HERE TO),Inari Sami,0.375,Uralic,Saami,0.12380952380952381,0
18884,HERE + HITHER (HERE TO),Skolt Sami,0.4375,Uralic,Saami,0.12380952380952381,0
18885,HERE + HITHER (HERE TO),Spanish,0.3984375,Indo-European,Italic,0.12380952380952381,0
18886,HERE + HITHER (HERE TO),Standard Albanian,0.828125,Indo-European,Albanian,0.12380952380952381,0
18887,HERE + HITHER (HERE TO),Swedish,0.71875,Indo-European,Germanic,0.12380952380952381,0
18888,HERE + HITHER (HERE TO),Tamil,0.0,Dravidian,South Dravidian,0.12380952380952381,0
18889,HERE + HITHER (HERE TO),Tatar,1.265625,Turkic,Kipchak,0.12380952380952381,1
18890,HERE + HITHER (HERE TO),Telugu,0.0,Dravidian,South Dravidian,0.12380952380952381,0
18891,HERE + HITHER (HERE TO),Turkish,0.84375,Turkic,West Oghuz,0.12380952380952381,0
18892,HERE + HITHER (HERE TO),Udmurt,0.9375,Uralic,Permian,0.12380952380952381,0
18893,HERE + HITHER (HERE TO),Ukrainian,0.78125,Indo-European,Balto-Slavic,0.12380952380952381,0
